country_code,country_name,region,sub_region,intermediate_region,indicator_code,indicator_name,year,imports_of_goods_and_services
MDG,MADAGASCAR,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,EASTERN AFRICA,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1985,12.5445159766299
MDG,MADAGASCAR,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,EASTERN AFRICA,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1986,11.6977217997257
MDG,MADAGASCAR,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,EASTERN AFRICA,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1987,15.9894230464892
MDG,MADAGASCAR,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,EASTERN AFRICA,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1988,16.9121766943668
MDG,MADAGASCAR,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,EASTERN AFRICA,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1989,16.4068282335147
MDG,MADAGASCAR,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,EASTERN AFRICA,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1990,19.5107215896147
MDG,MADAGASCAR,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,EASTERN AFRICA,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1991,19.7843497930581
MDG,MADAGASCAR,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,EASTERN AFRICA,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1992,18.6614637690242
MDG,MADAGASCAR,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,EASTERN AFRICA,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1993,19.0561963850978
MDG,MADAGASCAR,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,EASTERN AFRICA,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1994,23.5391157653362
MDG,MADAGASCAR,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,EASTERN AFRICA,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1995,24.3875939624375
MDG,MADAGASCAR,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,EASTERN AFRICA,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1996,18.8575986027605
MDG,MADAGASCAR,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,EASTERN AFRICA,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1997,20.730805237992
MDG,MADAGASCAR,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,EASTERN AFRICA,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1998,20.9198114296237
MDG,MADAGASCAR,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,EASTERN AFRICA,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1999,22.5777919517896
MDG,MADAGASCAR,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,EASTERN AFRICA,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2000,23.6574542144097
MDG,MADAGASCAR,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,EASTERN AFRICA,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2001,20.9648766725829
MDG,MADAGASCAR,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,EASTERN AFRICA,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2002,28.3661175325733
MDG,MADAGASCAR,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,EASTERN AFRICA,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2003,20.3364400998793
MDG,MADAGASCAR,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,EASTERN AFRICA,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2004,29.3180754298099
MDG,MADAGASCAR,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,EASTERN AFRICA,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2005,34.8106988288915
MDG,MADAGASCAR,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,EASTERN AFRICA,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2006,34.6159251558086
MDG,MADAGASCAR,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,EASTERN AFRICA,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2007,38.9065282147453
MDG,MADAGASCAR,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,EASTERN AFRICA,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2008,46.6501545609236
MDG,MADAGASCAR,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,EASTERN AFRICA,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2009,42.0358677602225
MDG,MADAGASCAR,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,EASTERN AFRICA,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2010,36.0005139915198
MDG,MADAGASCAR,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,EASTERN AFRICA,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2011,33.7634539191156
MDG,MADAGASCAR,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,EASTERN AFRICA,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2012,30.8710219781769
MDG,MADAGASCAR,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,EASTERN AFRICA,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2013,33.0954157122318
MDG,MADAGASCAR,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,EASTERN AFRICA,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2014,33.6875202364915
MDG,MADAGASCAR,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,EASTERN AFRICA,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2015,32.8297327068242
MDG,MADAGASCAR,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,EASTERN AFRICA,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2016,31.7421290495881
MDG,MADAGASCAR,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,EASTERN AFRICA,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2017,34.4407706308106
MDG,MADAGASCAR,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,EASTERN AFRICA,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2018,36.305481014417
MDG,MADAGASCAR,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,EASTERN AFRICA,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2019,34.1769218025153
MDG,MADAGASCAR,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,EASTERN AFRICA,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2020,28.8686324830754
MDG,MADAGASCAR,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,EASTERN AFRICA,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2021,31.6827517090036
MDG,MADAGASCAR,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,EASTERN AFRICA,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2022,38.4765659085317
MDG,MADAGASCAR,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,EASTERN AFRICA,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2023,33.9114943265549
MYS,MALASIA,ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS),SOUTH-EASTERN ASIA,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1960,39.2601431980907
MYS,MALASIA,ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS),SOUTH-EASTERN ASIA,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1961,41.5836482308485
MYS,MALASIA,ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS),SOUTH-EASTERN ASIA,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1962,43.1369348784071
MYS,MALASIA,ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS),SOUTH-EASTERN ASIA,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1963,43.9875065070276
MYS,MALASIA,ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS),SOUTH-EASTERN ASIA,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1964,42.3476242823989
MYS,MALASIA,ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS),SOUTH-EASTERN ASIA,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1965,40.4198895027624
MYS,MALASIA,ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS),SOUTH-EASTERN ASIA,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1966,38.5638574249195
MYS,MALASIA,ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS),SOUTH-EASTERN ASIA,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1967,38.5269412005737
MYS,MALASIA,ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS),SOUTH-EASTERN ASIA,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1968,39.7057381069152
MYS,MALASIA,ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS),SOUTH-EASTERN ASIA,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1969,37.0208593332145
MYS,MALASIA,ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS),SOUTH-EASTERN ASIA,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1970,41.3221743173557
MYS,MALASIA,ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS),SOUTH-EASTERN ASIA,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1971,39.027402547279
MYS,MALASIA,ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS),SOUTH-EASTERN ASIA,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1972,37.3628691983122
MYS,MALASIA,ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS),SOUTH-EASTERN ASIA,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1973,35.8489558297281
MYS,MALASIA,ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS),SOUTH-EASTERN ASIA,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1974,48.0750721847931
MYS,MALASIA,ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS),SOUTH-EASTERN ASIA,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1975,45.0967221923697
MYS,MALASIA,ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS),SOUTH-EASTERN ASIA,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1976,41.3743991454513
MYS,MALASIA,ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS),SOUTH-EASTERN ASIA,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1977,42.6345083487941
MYS,MALASIA,ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS),SOUTH-EASTERN ASIA,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1978,43.4909993137307
MYS,MALASIA,ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS),SOUTH-EASTERN ASIA,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1979,47.139410649664
MYS,MALASIA,ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS),SOUTH-EASTERN ASIA,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1980,55.0423951376904
MYS,MALASIA,ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS),SOUTH-EASTERN ASIA,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1981,58.5232499609463
MYS,MALASIA,ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS),SOUTH-EASTERN ASIA,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1982,59.5856163836483
MYS,MALASIA,ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS),SOUTH-EASTERN ASIA,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1983,56.4888422008972
MYS,MALASIA,ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS),SOUTH-EASTERN ASIA,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1984,52.3607793840352
MYS,MALASIA,ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS),SOUTH-EASTERN ASIA,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1985,49.775396927843
MYS,MALASIA,ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS),SOUTH-EASTERN ASIA,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1986,50.2011341732547
MYS,MALASIA,ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS),SOUTH-EASTERN ASIA,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1987,49.0250971203059
MYS,MALASIA,ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS),SOUTH-EASTERN ASIA,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1988,56.2087257767673
MYS,MALASIA,ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS),SOUTH-EASTERN ASIA,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1989,65.3122119487233
MYS,MALASIA,ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS),SOUTH-EASTERN ASIA,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1990,72.4221328339534
MYS,MALASIA,ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS),SOUTH-EASTERN ASIA,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1991,81.4858944377017
MYS,MALASIA,ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS),SOUTH-EASTERN ASIA,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1992,74.6273609322945
MYS,MALASIA,ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS),SOUTH-EASTERN ASIA,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1993,79.0201749189867
MYS,MALASIA,ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS),SOUTH-EASTERN ASIA,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1994,90.7541657926645
MYS,MALASIA,ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS),SOUTH-EASTERN ASIA,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1995,98.0240298822779
MYS,MALASIA,ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS),SOUTH-EASTERN ASIA,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1996,90.1908312707896
MYS,MALASIA,ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS),SOUTH-EASTERN ASIA,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1997,92.3756631593889
MYS,MALASIA,ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS),SOUTH-EASTERN ASIA,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1998,93.7484774557535
MYS,MALASIA,ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS),SOUTH-EASTERN ASIA,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1999,96.2595257411126
MYS,MALASIA,ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS),SOUTH-EASTERN ASIA,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2000,100.597080255106
MYS,MALASIA,ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS),SOUTH-EASTERN ASIA,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2001,92.9621446541059
MYS,MALASIA,ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS),SOUTH-EASTERN ASIA,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2002,91.0509299006036
MYS,MALASIA,ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS),SOUTH-EASTERN ASIA,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2003,87.2516829087158
MYS,MALASIA,ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS),SOUTH-EASTERN ASIA,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2004,95.0009281760497
MYS,MALASIA,ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS),SOUTH-EASTERN ASIA,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2005,90.9556678158424
MYS,MALASIA,ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS),SOUTH-EASTERN ASIA,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2006,90.3916659964074
MYS,MALASIA,ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS),SOUTH-EASTERN ASIA,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2007,86.2972314906664
MYS,MALASIA,ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS),SOUTH-EASTERN ASIA,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2008,77.1687475404215
MYS,MALASIA,ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS),SOUTH-EASTERN ASIA,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2009,71.1421785856069
MYS,MALASIA,ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS),SOUTH-EASTERN ASIA,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2010,71.0144698174169
MYS,MALASIA,ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS),SOUTH-EASTERN ASIA,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2011,69.6822424986263
MYS,MALASIA,ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS),SOUTH-EASTERN ASIA,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2012,68.5418408404822
MYS,MALASIA,ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS),SOUTH-EASTERN ASIA,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2013,67.0919504346102
MYS,MALASIA,ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS),SOUTH-EASTERN ASIA,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2014,64.5187325510668
MYS,MALASIA,ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS),SOUTH-EASTERN ASIA,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2015,61.9213815481844
MYS,MALASIA,ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS),SOUTH-EASTERN ASIA,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2016,60.1235645714491
MYS,MALASIA,ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS),SOUTH-EASTERN ASIA,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2017,63.1434308633591
MYS,MALASIA,ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS),SOUTH-EASTERN ASIA,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2018,61.8476540824403
MYS,MALASIA,ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS),SOUTH-EASTERN ASIA,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2019,57.7507951850853
MYS,MALASIA,ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS),SOUTH-EASTERN ASIA,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2020,55.2102465322035
MYS,MALASIA,ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS),SOUTH-EASTERN ASIA,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2021,63.4029391413929
MYS,MALASIA,ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS),SOUTH-EASTERN ASIA,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2022,69.6552296371211
MYS,MALASIA,ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS),SOUTH-EASTERN ASIA,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2023,63.4824063018645
MWI,MALAWI,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,EASTERN AFRICA,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1960,0.0
